,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count
893,ITA,2020-04-03,119827,14681,19758,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
894,ITA,2020-04-03,119827,14681,19758,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
895,ITA,2020-04-04,124632,15362,20996,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
896,ITA,2020-04-04,124632,15362,20996,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
897,ITA,2020-04-04,124632,15362,20996,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
898,ITA,2020-04-04,124632,15362,20996,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
899,ITA,2020-04-04,124632,15362,20996,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
900,ITA,2020-04-05,128948,15887,21815,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
901,ITA,2020-04-05,128948,15887,21815,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
902,ITA,2020-04-05,128948,15887,21815,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
903,ITA,2020-04-05,128948,15887,21815,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
904,ITA,2020-04-05,128948,15887,21815,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
905,ITA,2020-04-06,132547,16523,22837,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
906,ITA,2020-04-06,132547,16523,22837,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
907,ITA,2020-04-06,132547,16523,22837,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
908,ITA,2020-04-06,132547,16523,22837,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
909,ITA,2020-04-06,132547,16523,22837,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
910,ITA,2020-04-07,135586,17127,24392,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
911,ITA,2020-04-07,135586,17127,24392,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
912,ITA,2020-04-07,135586,17127,24392,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
913,ITA,2020-04-07,135586,17127,24392,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
914,ITA,2020-04-07,135586,17127,24392,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
915,ITA,2020-04-08,139422,17669,26491,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
916,ITA,2020-04-08,139422,17669,26491,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
917,ITA,2020-04-08,139422,17669,26491,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
918,ITA,2020-04-08,139422,17669,26491,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
919,ITA,2020-04-08,139422,17669,26491,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
920,ITA,2020-04-09,143626,18279,28470,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
921,ITA,2020-04-09,143626,18279,28470,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
922,ITA,2020-04-09,143626,18279,28470,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
923,ITA,2020-04-09,143626,18279,28470,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
924,ITA,2020-04-09,143626,18279,28470,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
925,ITA,2020-04-10,147577,18849,30455,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
926,ITA,2020-04-10,147577,18849,30455,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
927,ITA,2020-04-10,147577,18849,30455,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
928,ITA,2020-04-10,147577,18849,30455,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
929,ITA,2020-04-10,147577,18849,30455,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
930,ITA,2020-04-11,152271,19468,32534,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
931,ITA,2020-04-11,152271,19468,32534,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
932,ITA,2020-04-11,152271,19468,32534,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
933,ITA,2020-04-11,152271,19468,32534,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
934,ITA,2020-04-11,152271,19468,32534,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
935,ITA,2020-04-12,156363,19899,34211,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
936,ITA,2020-04-12,156363,19899,34211,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
937,ITA,2020-04-12,156363,19899,34211,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
938,ITA,2020-04-12,156363,19899,34211,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
939,ITA,2020-04-12,156363,19899,34211,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
940,ITA,2020-04-13,159516,20465,35435,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
941,ITA,2020-04-13,159516,20465,35435,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
942,ITA,2020-04-13,159516,20465,35435,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
943,ITA,2020-04-13,159516,20465,35435,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
944,ITA,2020-04-13,159516,20465,35435,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
945,ITA,2020-04-14,162488,21067,37130,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
946,ITA,2020-04-14,162488,21067,37130,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
947,ITA,2020-04-14,162488,21067,37130,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
948,ITA,2020-04-14,162488,21067,37130,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
949,ITA,2020-04-14,162488,21067,37130,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
950,ITA,2020-04-15,165155,21645,38092,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
951,ITA,2020-04-15,165155,21645,38092,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
952,ITA,2020-04-15,165155,21645,38092,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
953,ITA,2020-04-15,165155,21645,38092,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
954,ITA,2020-04-15,165155,21645,38092,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
955,ITA,2020-04-16,168941,22170,40164,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
956,ITA,2020-04-16,168941,22170,40164,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
957,ITA,2020-04-16,168941,22170,40164,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
958,ITA,2020-04-16,168941,22170,40164,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
959,ITA,2020-04-16,168941,22170,40164,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
960,ITA,2020-04-17,172434,22745,42727,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
961,ITA,2020-04-17,172434,22745,42727,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
962,ITA,2020-04-17,172434,22745,42727,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
963,ITA,2020-04-17,172434,22745,42727,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
964,ITA,2020-04-17,172434,22745,42727,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
965,ITA,2020-04-18,175925,23227,44927,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
966,ITA,2020-04-18,175925,23227,44927,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152
967,ITA,2020-04-18,175925,23227,44927,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27
968,ITA,2020-04-18,175925,23227,44927,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162
969,ITA,2020-04-18,175925,23227,44927,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27
970,ITA,2020-04-19,178972,23660,47055,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6
